age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
33,40,0,-5,-1,-2,-1,0,<50k
34,40,0,-2,-4,-5,-1,-1,<50k
27,70,-2,-5,-2,0,-1,-1,<50k
43,36,-3,0,-1,-5,-1,0,<50k
80,20,-1,-5,-2,-1,-1,-1,<50k
31,32,-2,0,0,-2,-1,0,<50k
40,40,-2,-5,-4,0,0,-1,>=50k
53,40,0,-7,-4,-4,-1,-1,<50k
58,44,-2,-5,-4,0,-1,-1,<50k
38,40,-2,-1,-4,-1,-1,-1,>=50k
33,40,-2,-3,-4,-4,-1,-1,>=50k
48,60,0,-7,-4,-1,-1,-1,>=50k
23,40,-2,-1,-4,-1,0,0,<50k
31,50,-1,-5,-2,0,-1,-1,<50k
52,70,-1,-4,-4,-3,-1,-1,<50k
24,40,-2,-5,-2,-2,-1,-1,<50k
45,40,-1,-2,-4,0,-1,-1,<50k
36,40,-2,-5,-4,-1,-1,0,>=50k
52,40,-2,-2,-1,-2,-1,0,<50k
54,40,-2,-5,-4,0,-1,-1,<50k
39,55,-2,-3,-4,-4,-1,-1,>=50k
40,50,-2,-7,-4,-3,-1,-1,>=50k
28,50,-2,-5,-2,-2,0,-1,<50k
21,16,-3,-1,-2,-5,-1,-1,<50k
23,40,-2,-1,-2,-1,-1,0,<50k
36,40,-1,-2,-2,0,0,-1,<50k
22,15,-2,-1,-2,-1,-1,0,<50k
55,50,0,-4,-4,-1,-1,-1,<50k
71,17,-2,-5,-2,0,-1,-1,<50k
47,60,-2,-6,-4,-4,-1,-1,>=50k
17,12,-1,-2,-2,-3,-1,-1,<50k
31,50,-2,-7,-4,-1,-1,0,>=50k
32,40,-2,-1,-2,-2,0,-1,<50k
46,40,-2,-1,-4,0,-1,-1,>=50k
27,40,-2,-7,-2,-1,-1,0,<50k
39,50,0,-1,-4,-1,-1,-1,>=50k
40,48,-2,-5,0,0,-1,0,<50k
30,30,-2,-5,-2,-3,-1,0,<50k
17,20,-2,-2,-2,-2,-1,-1,<50k
33,40,-2,-4,-2,-4,-1,-1,<50k
72,30,-2,-6,-2,-4,-1,-1,<50k
34,40,0,-1,-4,-1,-1,0,>=50k
65,40,-2,-5,-2,0,0,-1,<50k
36,50,-2,-7,-4,-4,-1,-1,>=50k
32,40,-2,-5,-2,0,-1,-1,<50k
26,40,-2,-1,-2,-1,-1,-1,<50k
22,40,-2,-5,-2,0,-1,-1,<50k
47,48,-2,-3,-4,-4,-1,-1,>=50k
31,40,-2,-1,-2,-2,-1,-1,<50k
28,50,-1,-7,-2,-3,-1,-1,<50k
38,50,-2,-4,-2,-1,-1,0,>=50k
34,28,-2,0,-4,-1,-1,-1,<50k
44,35,-2,-7,-4,-4,-1,-1,>=50k
27,40,-2,-1,-2,0,0,-1,<50k
50,44,0,-7,-4,-2,-1,-1,>=50k
47,30,-2,-5,-4,-2,0,0,<50k
20,40,-2,-1,-2,-2,-1,-1,<50k
24,38,-2,-5,-2,-3,-1,-1,<50k
29,40,0,-1,-4,-2,-1,-1,>=50k
37,32,0,0,-2,-2,0,0,<50k
42,40,-2,0,0,-1,-1,-1,<50k
20,20,-3,-1,-2,-5,-1,-1,<50k
68,40,-2,-1,-2,-1,-1,0,<50k
22,40,0,-1,-2,-1,0,0,<50k
72,30,-1,-5,-4,-3,-1,-1,<50k
45,20,0,-1,-4,-1,0,-1,<50k
30,40,0,-5,-4,-2,0,-1,<50k
33,40,-2,-5,-4,0,-1,-1,<50k
43,40,-2,-5,-4,-2,-1,-1,>=50k
56,60,-2,-1,-1,-1,-1,-1,<50k
25,40,-1,0,-4,0,-1,-1,<50k
41,40,-2,-5,0,-2,-1,0,<50k
25,37,-2,-7,-2,-2,-1,0,<50k
31,40,0,0,-4,-2,-1,-1,>=50k
36,38,-2,-5,-4,0,-1,-1,<50k
37,40,-2,-7,-4,-1,-1,-1,>=50k
58,20,-1,-5,-4,0,-1,-1,<50k
26,40,-2,-7,-2,-1,0,0,<50k
55,50,-2,-1,-4,-2,-1,-1,>=50k
46,48,0,-1,-4,-1,-1,-1,>=50k
44,20,-2,-7,-2,-1,-1,0,<50k
44,60,-2,-2,-4,-2,0,-1,<50k
28,55,0,-7,-2,-1,-1,-1,<50k
42,50,-2,-2,-4,0,-1,-1,<50k
41,40,-2,-5,0,0,-1,-1,<50k
39,45,-2,-7,-4,-1,-1,-1,<50k
64,30,-1,0,-4,0,-1,-1,<50k
20,25,-2,-1,-2,0,-1,-1,<50k
45,40,0,-1,-4,-2,-1,-1,>=50k
31,50,-2,-5,-4,-1,-1,-1,<50k
36,40,0,-4,-4,-1,-1,-1,>=50k
32,40,-2,-2,-3,-2,0,0,<50k
33,65,-1,0,-4,0,-1,-1,<50k
51,35,-1,-5,0,-1,-1,0,>=50k
36,40,-2,-5,0,0,-1,-1,<50k
40,40,-2,-5,-2,0,-1,-1,<50k
44,51,-2,0,-4,-1,-1,-1,>=50k
40,45,-2,-5,0,-1,-1,0,<50k
46,40,-2,0,0,-1,-1,0,<50k
31,60,-1,-3,-4,-4,-1,-1,>=50k
30,40,-2,-5,-2,-3,-1,0,<50k
26,40,-2,-5,-4,0,-1,-1,<50k
25,40,-2,-7,-2,-2,-1,-1,<50k
35,40,-1,0,-4,0,-1,-1,<50k
29,50,-2,-3,-2,-4,-1,-1,<50k
39,40,-2,0,-3,0,-1,-1,<50k
44,40,-1,-1,0,-2,-1,-1,<50k
37,60,-2,-5,-4,0,-1,-1,>=50k
79,20,-1,0,-4,-3,-1,-1,>=50k
36,45,-2,-7,-4,-1,0,-1,>=50k
44,60,-2,-1,-4,0,-1,-1,>=50k
23,30,-2,-5,-4,0,-1,-1,<50k
27,45,-2,-7,-2,-1,-1,0,<50k
46,40,-1,-7,-4,-3,-1,-1,>=50k
58,40,-2,-5,-4,0,-1,-1,<50k
36,48,-2,0,0,-1,-1,-1,<50k
36,60,-2,-5,-4,0,-1,-1,>=50k
21,45,-2,-1,-2,-1,-1,-1,<50k
41,40,0,-5,-2,0,-1,0,>=50k
49,40,0,-5,-4,0,-1,-1,<50k
34,40,-2,-7,-4,-3,-1,0,>=50k
29,35,-2,-5,-4,-2,-1,-1,<50k
63,50,-2,-7,-4,-1,-1,-1,>=50k
29,40,0,-7,-2,-4,-1,0,<50k
65,40,-2,-1,-4,0,-1,-1,<50k
26,25,-2,-7,-2,-2,-1,0,<50k
42,40,-2,-6,-4,-4,0,-1,>=50k
44,37,-2,-1,0,-1,0,0,<50k
51,6,-3,-5,-3,-5,0,-1,<50k
41,25,-1,-5,-4,0,-1,-1,<50k
22,35,0,0,-2,-1,0,0,<50k
36,25,-3,-1,-4,-5,-1,0,<50k
18,40,-2,-2,-2,0,-1,-1,<50k
33,40,0,-2,-4,0,-1,-1,<50k
46,38,0,-7,-4,-4,-1,-1,>=50k
49,40,-2,-2,-4,-2,-1,0,<50k
41,40,0,-5,-4,-1,-1,0,<50k
52,40,-2,-1,0,-1,-1,0,<50k
40,40,-2,-1,-3,0,-1,-1,<50k
53,40,0,-1,-2,-4,-1,0,<50k
45,50,-1,-5,-4,0,-1,-1,<50k
30,40,0,-2,-4,0,-1,-1,<50k
56,40,-2,-5,-4,0,-1,-1,<50k
24,40,-2,-5,-4,0,-1,-1,<50k
71,50,-1,-2,-4,0,-1,-1,<50k
20,30,-1,-5,0,-3,-1,0,<50k
26,50,-2,-7,-4,-2,-1,-1,<50k
34,65,-2,-5,-4,-3,-1,-1,<50k
36,40,-3,-2,0,-5,-1,0,<50k
49,60,-2,-5,-3,-4,-1,0,<50k
48,50,-2,-6,-4,-4,-1,-1,>=50k
22,40,-2,-5,-2,-2,-1,0,<50k
30,40,-2,-1,0,0,-1,-1,<50k
51,40,-2,-5,0,0,-1,-1,<50k
46,40,-2,-1,-4,-3,-1,0,<50k
32,45,-1,-5,-4,-1,-1,-1,<50k
42,40,-2,-3,-4,-3,0,0,>=50k
52,50,0,-1,-4,-2,-1,-1,<50k
57,40,-2,-5,0,-1,0,0,<50k
35,39,-2,-1,0,-1,-1,0,<50k
52,50,-2,-4,-4,-4,-1,-1,>=50k
59,12,-3,-2,0,-5,-1,0,<50k
36,40,-2,-1,0,-1,-1,0,<50k
33,40,-2,-1,-4,-1,-1,-1,>=50k
67,20,0,-5,0,-2,0,-1,<50k
31,48,-1,-1,-4,-3,-1,-1,<50k
31,50,-2,-5,-4,-4,-1,-1,<50k
28,42,-2,-1,-2,0,-1,-1,<50k
72,20,-3,-2,-1,-5,-1,0,<50k
36,40,-2,-5,0,0,-1,-1,<50k
58,35,-1,-5,-4,-3,-1,-1,>=50k
56,40,-2,-5,-4,0,-1,-1,<50k
35,40,-2,-1,-2,-3,-1,-1,<50k
37,40,-2,0,-4,0,-1,-1,>=50k
44,40,-2,-7,-4,-1,-1,0,<50k
26,40,-2,-5,-2,0,-1,-1,<50k
51,40,-2,-5,-4,0,-1,-1,<50k
31,50,-2,-1,-4,0,-1,-1,>=50k
30,40,-2,-1,-2,-3,-1,0,<50k
20,40,-2,-1,-2,-1,-1,0,<50k
21,40,-2,-1,-2,-1,0,0,<50k
37,50,-2,-7,-4,-4,-1,-1,>=50k
53,40,0,0,-4,-4,-1,-1,>=50k
54,45,-2,-5,-4,-1,-1,-1,<50k
32,32,-3,-7,0,-5,-1,0,<50k
34,6,-3,-1,-4,-5,-1,0,>=50k
30,50,-2,-7,-4,-3,-1,-1,>=50k
43,40,0,-5,-4,-1,-1,0,<50k
48,40,-2,0,0,-2,-1,0,<50k
42,48,-1,-7,-4,-3,-1,-1,<50k
62,40,-2,-5,-4,0,-1,-1,<50k
31,40,-2,-5,-4,0,-1,-1,<50k
22,60,-2,-5,-2,-3,-1,-1,<50k
45,32,-2,-7,-4,-1,-1,-1,<50k
34,45,-2,-1,-3,-3,-1,-1,<50k
64,20,-2,-5,-4,-1,-1,-1,<50k
42,65,-1,-7,-4,0,-1,-1,<50k
60,70,-1,-5,-4,-3,-1,-1,<50k
44,58,-2,-5,-2,0,-1,-1,<50k
67,4,-3,-2,-4,-5,-1,-1,<50k
45,40,-2,0,0,-2,-1,0,<50k
53,38,-1,-3,-4,-4,-1,-1,>=50k
37,50,-2,0,-4,0,-1,-1,>=50k
32,40,-3,-2,-4,-5,-1,0,<50k
23,35,-2,-5,-2,-2,-1,0,<50k
28,40,-2,-7,-4,-4,0,-1,<50k
55,41,-2,-2,-4,0,-1,-1,<50k
58,24,-2,-4,-2,-1,-1,0,>=50k
74,25,-1,-1,-4,-1,-1,-1,>=50k
27,40,-2,-5,-2,-1,-1,-1,<50k
37,40,-2,-5,0,-1,0,0,<50k
22,4,-3,-1,-2,-5,0,0,<50k
44,70,-1,-2,-4,-2,-1,-1,<50k
23,40,-2,0,-2,-1,-1,-1,<50k
41,40,-2,-7,-4,-1,-1,-1,<50k
45,55,-2,-1,-4,-2,0,-1,>=50k
29,40,-2,-5,0,0,-1,-1,<50k
33,45,-2,-7,-2,-3,-1,-1,>=50k
61,60,0,-4,-4,-1,-1,-1,>=50k
29,45,-2,0,-4,-3,0,0,>=50k
22,38,-2,-1,-2,-3,-1,-1,<50k
28,40,-2,-2,-2,0,-1,-1,<50k
30,40,-2,-7,-4,-4,-1,0,<50k
20,20,-2,-1,-2,0,-1,-1,<50k
28,30,-3,-2,-3,-5,-1,-1,<50k
45,50,-2,-5,-4,0,-1,-1,>=50k
19,24,-3,-1,-2,-5,-1,0,<50k
42,40,-2,0,0,-1,-1,0,<50k
34,40,-2,-5,-2,0,-1,-1,<50k
31,60,-2,-7,-4,-4,-1,-1,>=50k
23,40,-2,-7,-2,-1,-1,0,<50k
50,50,-2,-5,-4,0,-1,-1,<50k
40,40,-2,-2,-4,-1,-1,-1,>=50k
57,45,-2,-5,0,-1,-1,0,<50k
35,27,-2,-1,-4,-1,-1,0,<50k
24,45,-2,-7,-2,-1,-1,-1,<50k
27,15,-2,-1,-2,-1,-1,0,<50k
27,40,0,-1,-2,-2,-1,0,>=50k
45,40,-1,-5,-4,-3,-1,-1,<50k
80,30,-2,-6,-4,-4,-1,-1,<50k
23,50,0,-1,-2,-2,-1,-1,<50k
46,40,-2,-1,-4,-1,-1,-1,>=50k
38,40,-2,-7,-4,-3,-1,-1,>=50k
50,60,-2,-5,0,-3,-1,-1,<50k
90,20,-2,-7,-4,-3,-1,-1,<50k
55,50,-2,-1,-4,-3,-1,-1,<50k
72,50,-2,-5,-4,-1,-1,0,<50k
65,40,-2,-1,-1,-1,-1,0,<50k
37,40,-2,-2,0,0,-1,-1,<50k
39,40,0,-5,-4,-1,-1,0,<50k
38,40,-2,0,-4,0,-1,-1,<50k
46,50,-2,-1,-4,-1,-1,-1,>=50k
50,65,-2,-5,-4,-3,-1,-1,>=50k
54,40,-2,0,-4,-1,-1,-1,>=50k
40,50,-2,-4,-2,-3,-1,-1,>=50k
30,40,-2,-2,-4,0,-1,-1,<50k
50,35,-2,-5,-4,0,-1,-1,<50k
28,30,-2,-1,-2,0,-1,-1,<50k
34,53,-2,0,-4,0,-1,-1,<50k
55,40,-2,-5,0,0,-1,-1,<50k
20,40,-2,-5,-2,0,-1,-1,<50k
19,32,-3,-1,-2,-5,-1,0,<50k
21,35,-2,-1,-2,-1,-1,-1,<50k
39,20,-2,-1,0,-2,-1,0,<50k
43,40,-2,-5,-4,0,-1,-1,>=50k
33,40,0,-5,-2,-2,0,-1,<50k
26,40,-2,-1,-2,-1,-1,0,<50k
45,40,0,-6,-4,-4,-1,-1,>=50k
31,65,0,-1,-2,-2,-1,0,<50k
32,60,-2,-2,-4,0,-1,-1,<50k
60,50,-1,-5,-4,-3,-1,-1,<50k
41,40,-2,-5,-4,0,-1,-1,>=50k
21,20,-2,-1,-2,-2,0,-1,<50k
27,36,-2,-1,0,-1,0,0,<50k
33,40,-2,-2,0,0,-1,-1,<50k
43,40,-2,-5,-4,0,-1,-1,<50k
27,40,-2,-2,-4,0,-1,-1,>=50k
18,40,-1,-2,-2,0,-1,-1,<50k
48,40,-1,-1,-4,-1,-1,-1,>=50k
37,50,-2,-2,0,-1,-1,-1,<50k
58,40,-2,-5,-4,0,-1,-1,<50k
57,40,-2,-2,-4,0,0,-1,>=50k
42,40,0,-7,-2,-1,-1,0,>=50k
24,40,-2,-5,-2,-1,-1,-1,<50k
26,15,-2,-7,-2,-2,-1,-1,<50k
43,50,-1,-5,0,0,-1,-1,<50k
34,40,-2,-2,-4,0,-1,-1,<50k
38,40,-2,-7,-4,-1,-1,0,<50k
51,45,-1,-2,-4,0,-1,-1,>=50k
31,45,-3,-5,-4,-5,0,0,<50k
49,35,-1,-6,-4,-4,-1,0,>=50k
26,40,-2,-7,-2,-1,-1,0,<50k
28,20,-2,-5,0,0,0,0,<50k
22,37,0,-1,-4,-3,-1,-1,<50k
26,40,-2,-5,0,0,-1,-1,<50k
45,40,-2,-2,-4,-2,-1,-1,>=50k
39,40,-2,-1,0,-1,-1,0,<50k
23,40,-2,-5,-4,-3,-1,-1,<50k
62,8,-3,-5,-4,-5,-1,-1,<50k
42,60,0,-7,-4,-4,-1,-1,>=50k
39,40,0,-5,-4,0,-1,-1,<50k
43,40,0,0,0,0,-1,-1,<50k
33,70,-1,-1,-2,0,-1,-1,<50k
68,20,0,-7,-4,-1,-1,-1,<50k
30,46,-3,-4,-4,-5,-1,-1,>=50k
32,40,-2,-7,-2,-1,0,-1,<50k
25,40,-2,-1,-2,-1,0,-1,<50k
53,24,-2,-2,-4,-2,-1,0,<50k
38,55,-2,0,-4,-1,-1,-1,>=50k
62,40,-3,-5,-4,-5,-1,-1,<50k
20,40,-2,-5,-2,0,-1,-1,<50k
26,40,-2,-5,-4,0,-1,-1,<50k
23,40,-2,-5,-2,0,-1,-1,<50k
43,40,0,-5,0,-2,-1,0,<50k
29,36,0,-1,-2,-2,-1,-1,<50k
34,36,-2,-2,-3,-2,-1,0,<50k
24,35,-2,-1,-2,-3,-1,-1,<50k
44,35,0,-4,-4,-4,-1,-1,>=50k
19,40,-2,-1,-2,-1,-1,-1,<50k
47,40,-2,-7,-4,-1,-1,-1,>=50k
40,48,-2,-1,0,-2,-1,0,<50k
45,45,-2,-5,-1,-3,-1,0,<50k
43,45,-2,-5,-3,0,0,0,<50k
22,30,-3,-2,-2,-5,-1,-1,<50k
50,50,-2,-6,0,-4,-1,-1,>=50k
72,3,-3,-1,-4,-5,-1,-1,<50k
29,40,-2,-7,-2,-4,-1,-1,<50k
47,50,-2,-7,-2,-1,-1,-1,<50k
24,35,-2,-5,-2,-3,-1,-1,<50k
22,15,-3,-1,-2,-5,-1,-1,<50k
21,40,-2,-5,-2,-1,-1,0,<50k
30,50,-1,-5,-4,-1,-1,-1,>=50k
37,40,-2,-1,-1,-2,-1,0,<50k
74,40,-1,-3,0,-4,-1,-1,<50k
70,70,-1,-1,-4,0,-1,-1,<50k
27,40,-2,0,-4,0,-1,-1,<50k
32,46,0,-7,0,-1,0,0,<50k
30,50,-2,-2,-4,0,-1,-1,<50k
29,56,0,0,0,-2,-1,-1,<50k
18,40,-2,-2,-2,0,-1,-1,<50k
31,40,-2,-5,-4,0,-1,-1,>=50k
39,70,0,-1,-4,-2,-1,-1,<50k
21,30,-2,-1,-2,-2,-1,0,<50k
31,38,-2,-5,-4,0,-1,-1,<50k
33,40,0,-1,-4,-2,-1,-1,<50k
39,70,-2,-3,0,-4,-1,-1,>=50k
29,40,-2,-5,-4,0,-1,-1,<50k
34,40,-2,-1,-4,-2,-1,-1,<50k
52,55,0,-7,-1,-1,-1,0,<50k
35,25,-2,-5,-2,-3,-1,-1,<50k
33,40,-2,-2,-4,0,-1,-1,<50k
40,5,-3,-2,0,-5,-1,0,<50k
43,50,-2,-7,-4,-1,0,-1,>=50k
66,30,-3,-2,-2,-5,0,-1,<50k
51,40,0,-7,-4,-1,-1,-1,>=50k
36,30,-2,-5,-2,-2,-1,0,<50k
17,40,0,-2,-2,-4,-1,0,<50k
32,40,-2,-5,-4,0,-1,-1,<50k
39,40,-2,-5,-2,0,0,0,<50k
19,60,-1,-1,-2,0,-1,-1,<50k
54,40,-2,-2,0,-1,-1,-1,>=50k
45,50,-2,-7,0,-4,-1,-1,>=50k
47,40,0,-7,0,-4,0,0,<50k
49,98,-1,-5,-4,0,-1,-1,<50k
32,40,-2,-5,0,-1,-1,0,<50k
28,50,-1,-5,-4,0,-1,-1,<50k
39,40,-1,-7,-4,-3,-1,-1,<50k
27,50,-1,-5,-2,-3,-1,-1,<50k
42,38,0,-4,-4,-4,-1,0,>=50k
24,44,-2,-7,-4,-4,-1,-1,<50k
45,45,-2,-7,-4,0,-1,-1,>=50k
19,30,-2,-5,-2,-2,-1,-1,<50k
46,40,-2,-2,-4,0,-1,-1,>=50k
50,40,-2,-5,-4,0,-1,-1,<50k
32,42,-2,-5,-2,-1,-1,0,<50k
47,50,-1,-3,-4,-4,-1,-1,>=50k
69,10,-3,-7,-4,-5,-1,-1,>=50k
43,50,-1,-5,-4,0,-1,-1,<50k
29,40,-2,-7,-2,0,-1,-1,<50k
43,55,0,-3,-4,-4,0,-1,>=50k
90,10,-2,-7,-2,-4,-1,0,<50k
41,50,-2,-3,-4,-1,-1,0,>=50k
24,36,-2,-2,-2,0,-1,-1,<50k
24,50,-2,-1,-2,0,-1,-1,<50k
24,53,-2,-1,-2,-2,-1,0,<50k
35,42,-2,-5,-4,-1,-1,0,>=50k
30,40,-2,-7,-2,-1,-1,-1,<50k
46,40,-2,-7,-3,-1,-1,0,<50k
19,30,0,-1,-2,-1,-1,0,<50k
39,35,-2,-2,-3,0,-1,-1,<50k
43,40,-2,-5,-4,0,-1,-1,<50k
35,40,-2,-5,-2,-1,-1,0,<50k
65,24,-2,-5,-1,-3,-1,0,<50k
34,40,-2,-5,0,0,-1,-1,<50k
41,40,-2,0,-4,-3,-1,-1,<50k
24,60,-1,-1,-2,0,-1,-1,<50k
24,35,-2,-5,-2,-2,0,-1,<50k
34,45,-1,-4,-2,-1,-1,0,>=50k
33,40,-2,-5,-4,-3,-1,-1,>=50k
37,38,-2,-5,-2,0,-1,-1,<50k
39,60,-1,-5,-4,0,-1,-1,>=50k
58,25,-2,-5,0,-2,-1,0,<50k
36,35,-1,-5,-4,0,-1,-1,<50k
33,40,0,-1,-4,-2,-1,0,<50k
42,55,0,-4,-4,-4,-1,-1,<50k
31,40,-2,-1,-2,-2,0,-1,<50k
57,40,-2,-5,-3,0,-1,-1,<50k
67,40,0,-5,-4,-2,-1,-1,>=50k
23,40,-2,-5,0,0,-1,-1,<50k
35,40,-2,-1,-4,-4,0,-1,<50k
43,55,-2,-7,-4,-4,-1,-1,>=50k
39,60,-1,-1,-4,0,-1,-1,<50k
36,40,-2,-5,-2,0,-1,-1,<50k
29,13,0,0,0,-2,-1,0,<50k
25,40,-2,-5,-2,0,-1,-1,<50k
54,45,-2,-2,-3,0,0,-1,>=50k
24,44,-2,-5,-4,0,-1,-1,<50k
50,60,-1,-7,-4,-3,0,-1,>=50k
70,50,-2,-2,-4,0,-1,-1,<50k
61,48,-2,-7,0,-3,0,-1,>=50k
51,40,0,-7,-4,-1,-1,-1,<50k
38,70,-1,-4,-4,0,-1,-1,<50k
51,40,-2,-5,0,-4,-1,0,>=50k
28,40,-2,-5,-2,-2,-1,-1,<50k
66,25,-1,-3,-4,-4,-1,-1,>=50k
57,60,-1,-5,-3,0,-1,-1,>=50k
44,50,-1,-7,-4,-3,0,-1,>=50k
29,40,-2,-1,-2,-1,-1,0,<50k
21,40,-2,-1,-2,-3,0,0,<50k
42,43,-2,-2,-4,0,0,-1,>=50k
74,50,-2,-3,-4,-4,-1,-1,>=50k
50,40,-2,-1,0,-3,-1,0,<50k
65,14,-2,-5,0,-2,-1,0,<50k
64,38,-3,-5,0,-5,-1,0,<50k
44,30,-2,-2,-3,-2,0,0,<50k
34,50,-2,0,-4,-4,-1,-1,>=50k
17,10,-2,-2,-2,-2,-1,-1,<50k
17,40,-3,-2,-2,-5,-1,0,<50k
43,60,-2,-1,-4,0,-1,-1,<50k
32,40,-2,0,0,-1,-1,0,<50k
54,40,-2,-7,-4,-3,-1,-1,>=50k
20,20,-2,-1,-2,-1,-1,0,<50k
23,10,-2,-1,-2,-4,-1,-1,<50k
34,45,-2,-5,-4,-2,-1,-1,<50k
30,20,-2,-1,-2,-3,-1,-1,<50k
32,40,-2,-2,-4,0,-1,-1,<50k
40,60,-2,-7,-4,-4,-1,-1,>=50k
28,40,-2,-1,-2,0,0,-1,<50k
44,45,-2,-5,-4,0,-1,-1,>=50k
29,35,0,0,-4,-2,-1,0,>=50k
28,50,-2,-6,-2,-4,-1,-1,<50k
37,40,-2,-1,-4,-1,-1,-1,<50k
56,40,-1,-1,-4,0,-1,-1,<50k
27,40,-2,-7,-2,-4,-1,-1,<50k
34,20,-2,-5,0,0,-1,0,<50k
37,40,-2,-5,0,0,-1,-1,<50k
66,40,-1,-7,-4,-3,-1,-1,>=50k
19,30,-2,-5,-2,-4,-1,-1,<50k
60,40,-2,0,0,-4,-1,0,<50k
54,30,-1,-1,-4,0,-1,-1,<50k
47,40,-2,-5,-4,0,-1,-1,>=50k
47,48,-2,-1,0,-4,-1,-1,>=50k
48,60,-1,0,-4,0,-1,-1,<50k
57,60,-3,-5,-4,-5,-1,-1,<50k
50,50,-1,-1,-4,-1,-1,-1,>=50k
62,25,-2,-2,-1,-2,0,0,<50k
45,40,-2,-1,-4,-2,-1,-1,<50k
55,40,0,-5,-4,0,-1,-1,<50k
62,32,-2,-5,-1,-3,-1,0,<50k
25,40,-2,-2,-4,0,-1,-1,<50k
49,38,-2,-2,0,-1,-1,0,<50k
32,40,0,-1,-2,-2,0,0,<50k
25,40,0,-5,-2,0,0,-1,<50k
39,50,-2,-1,-4,0,-1,-1,<50k
27,50,0,-1,-4,-1,-1,-1,<50k
43,40,-2,-5,-4,-2,0,-1,>=50k
30,40,-2,-5,0,-2,0,0,<50k
21,20,-2,-1,-2,-3,-1,0,<50k
33,40,-2,-3,-4,-1,-1,0,>=50k
33,50,-2,-1,-2,-1,-1,-1,<50k
33,38,-2,-2,-2,-1,0,0,<50k
70,35,-2,-2,-1,-2,-1,0,<50k
25,42,-2,-1,-2,-2,0,-1,<50k
17,25,-2,-2,-2,-2,-1,-1,<50k
20,40,-2,-1,-2,0,-1,-1,<50k
19,35,-2,-1,-2,-2,0,-1,<50k
71,40,0,-1,-4,-1,-1,-1,>=50k
31,40,-2,0,-4,-1,-1,-1,<50k
26,55,-2,-7,-4,-3,-1,-1,<50k
52,40,-2,-4,-4,-1,-1,-1,<50k
26,40,-2,-7,-2,-1,-1,0,<50k
38,45,-2,-5,0,0,-1,-1,<50k
25,40,-2,-1,-2,-2,-1,-1,<50k
22,9,-2,-7,-2,-4,-1,0,<50k
48,40,0,-1,-4,-2,-1,-1,>=50k
53,40,-2,-5,-4,0,-1,-1,>=50k
30,50,-1,0,0,0,-1,-1,<50k
44,60,-2,-1,-4,0,-1,-1,>=50k
32,56,0,-7,-4,-4,0,-1,>=50k
59,20,-1,-2,-4,0,-1,-1,<50k
49,40,-2,-1,0,0,0,0,<50k
65,40,-3,-5,-4,-5,0,-1,<50k
31,50,-2,-5,-2,0,-1,-1,>=50k
53,40,-2,-2,-4,0,0,-1,>=50k
44,40,-2,-2,-2,0,-1,-1,<50k
36,55,-2,-7,-4,-4,0,-1,>=50k
36,40,-2,-5,-2,-3,-1,0,<50k
37,50,-2,-2,-4,0,-1,-1,>=50k
63,54,-3,-7,-4,-5,-1,-1,>=50k
67,30,-1,-5,-4,-4,-1,0,>=50k
29,40,-2,-7,-2,-3,0,-1,<50k
52,40,-2,-5,0,-3,-1,-1,<50k
37,40,-2,-5,-4,0,-1,-1,<50k
21,40,-2,-1,-2,-2,-1,0,<50k
36,38,-2,-1,0,-1,0,0,<50k
24,30,-2,-5,-2,0,0,0,<50k
31,40,-2,-5,-2,-1,0,-1,<50k
54,35,0,-5,-1,-1,-1,0,<50k
44,40,-2,-7,-4,-2,-1,-1,<50k
18,30,-2,-1,-2,0,0,-1,<50k
41,40,-2,-5,-4,0,-1,0,<50k
37,70,-1,-4,0,-1,-1,0,<50k
30,40,-2,-5,-2,-2,0,-1,<50k
26,20,0,-7,-2,-4,0,-1,<50k
68,50,-1,-6,-4,-4,-1,-1,<50k
31,40,-2,-1,-4,-3,-1,-1,<50k
48,40,-2,-5,0,0,-1,-1,<50k
80,8,-3,-5,-4,-5,-1,-1,<50k
26,40,-2,-1,-4,0,0,-1,<50k
63,40,-2,-2,-4,0,-1,-1,<50k
19,20,-2,-1,-2,0,-1,-1,<50k
30,30,-3,-1,-2,-5,-1,0,<50k
42,60,-1,-5,-4,-3,-1,-1,<50k
64,40,0,0,-4,-2,0,-1,>=50k
32,40,-2,-7,-2,0,-1,-1,<50k
50,47,-2,-5,-4,0,-1,-1,<50k
73,40,-2,-5,-4,0,0,-1,<50k
32,40,-2,-7,-2,-4,0,0,<50k
53,45,-2,-1,-4,0,-1,-1,>=50k
58,40,-2,-7,0,-3,-1,-1,<50k
37,40,0,-1,-4,0,-1,-1,>=50k
24,15,-2,-1,-2,0,-1,-1,<50k
53,50,-2,-7,-4,-1,-1,-1,>=50k
23,40,-2,-1,-2,-1,0,0,<50k
42,40,-3,0,-2,-5,-1,0,<50k
30,40,-2,-5,-4,-1,-1,0,<50k
38,35,-2,-7,-2,-2,-1,0,<50k
28,40,-2,-5,-2,0,-1,-1,<50k
19,20,-2,-2,-2,-2,-1,0,<50k
45,40,-2,-5,-4,0,0,-1,<50k
26,40,-2,-7,-2,-1,-1,-1,<50k
33,40,-2,-2,-2,-3,-1,0,<50k
29,50,-2,-5,-2,0,-1,-1,<50k
54,55,-2,-4,-4,-1,-1,0,>=50k
23,50,-2,-1,-2,-1,-1,0,<50k
